Date,CL-CO,XB-HO,XB-CL,HO-CL,NG-CL,CAP-BAP,BAP-DAE,CAP-DAE
2007-06-29,-1.2099999999999937,7.135800000000003,18.12259999999999,10.986799999999988,-25.808600000000013,,,
2007-07-02,-1.4099999999999966,5.838000000000008,17.529399999999995,11.691399999999987,-26.976599999999998,,,
2007-07-03,-1.3900000000000006,5.678399999999996,17.401799999999994,11.723399999999998,-27.109599999999993,,,
2007-07-05,-1.5499999999999972,5.564999999999998,17.962599999999995,12.397599999999997,-27.568400000000004,,,
2007-07-06,-1.509999999999991,5.892600000000002,18.280199999999994,12.387599999999992,-28.594600000000007,,,
2007-07-09,-2.009999999999991,5.304600000000008,17.947199999999995,12.642599999999987,-28.579200000000007,,,
2007-07-10,-2.019999999999996,5.086199999999991,18.098799999999983,13.012599999999992,-28.05740000000001,,,
2007-07-11,-1.8900000000000006,5.144999999999996,17.940600000000003,12.795600000000007,-27.846599999999995,,,
2007-07-12,-2.030000000000001,5.107200000000006,17.986599999999996,12.87939999999999,-27.884800000000006,,,
2007-07-13,-1.769999999999996,5.237399999999994,18.05059999999999,12.813199999999995,-27.604400000000005,,,
2007-07-16,-1.8799999999999955,4.393199999999993,16.581399999999988,12.188199999999995,-27.385200000000005,,,
2007-07-17,-1.7199999999999989,4.578000000000003,16.9084,12.330399999999997,-26.494,,,
2007-07-18,-1.3799999999999955,4.8803999999999945,17.96159999999999,13.081199999999995,-26.317600000000006,,,
2007-07-19,-1.5200000000000102,5.266799999999989,18.103799999999993,12.837000000000003,-25.339599999999997,,,
2007-07-20,-1.7800000000000011,5.048400000000001,17.861800000000002,12.813400000000001,-26.105599999999995,,,
2007-07-23,-1.8499999999999943,4.788000000000011,17.1498,12.361799999999988,-26.700000000000003,,,
2007-07-24,-2.019999999999996,4.682999999999993,16.534999999999997,11.852000000000004,-26.5672,,,
2007-07-25,-1.789999999999992,4.4436000000000035,16.88499999999999,12.441399999999987,-26.863600000000012,,,
2007-07-26,-1.7800000000000011,4.930799999999991,17.14199999999998,12.211199999999991,-25.204800000000013,,,
2007-07-27,-1.1499999999999915,4.8803999999999945,17.265199999999993,12.384799999999998,-25.830599999999997,,,
2007-07-30,-0.9200000000000017,4.5822,17.004400000000004,12.422200000000004,-23.805,,,
2007-07-31,-0.7999999999999972,4.733400000000003,17.315799999999996,12.582399999999993,-25.608000000000004,,,
2007-08-01,-0.730000000000004,3.5784000000000162,15.888200000000012,12.309799999999996,-25.128999999999998,,,
2007-08-02,-0.3499999999999943,3.2801999999999936,15.681399999999996,12.401200000000003,-26.433800000000005,,,
2007-08-03,-0.3199999999999932,3.591000000000008,15.385999999999996,11.794999999999987,-26.477400000000003,,,
2007-08-06,-0.5499999999999972,3.175200000000004,14.507800000000003,11.3326,-23.930600000000005,,,
2007-08-07,-0.6800000000000068,3.175200000000004,15.210400000000007,12.035200000000003,-24.447200000000002,,,
2007-08-08,-0.5699999999999932,3.5867999999999967,15.861399999999989,12.274599999999992,-23.5794,,,
2007-08-09,-0.7600000000000051,2.7971999999999895,15.879599999999996,13.082400000000007,-22.840799999999994,,,
2007-08-10,-0.9200000000000017,3.742199999999997,16.20060000000001,12.458400000000012,-22.413199999999996,,,
2007-08-13,-0.9500000000000028,3.339000000000013,15.803000000000011,12.463999999999999,-21.609599999999993,,,
2007-08-14,-0.8999999999999915,3.569999999999993,16.10459999999999,12.534599999999998,-21.540999999999997,,,
2007-08-15,-0.8499999999999943,3.5027999999999935,16.19659999999999,12.693799999999996,-22.860000000000007,,,
2007-08-16,-1.0100000000000051,3.439799999999991,16.05659999999999,12.616799999999998,-21.55660000000001,,,
2007-08-17,-0.8999999999999915,3.393599999999992,16.48659999999998,13.09299999999999,-22.14180000000001,,,
2007-08-20,-0.7400000000000091,3.049199999999999,15.771,12.721800000000002,-23.309399999999997,,,
2007-08-21,-0.6599999999999966,3.0323999999999955,15.490399999999994,12.457999999999998,-22.71900000000001,,,
2007-08-22,-0.6200000000000045,2.918999999999997,15.493799999999993,12.574799999999996,-23.059799999999996,,,
2007-08-23,-0.8199999999999932,3.082800000000006,15.630600000000001,12.547799999999995,-23.587200000000003,,,
2007-08-24,-0.7999999999999972,3.0113999999999947,15.948999999999998,12.937600000000003,-24.860800000000005,,,
2007-08-27,-0.5800000000000125,3.2886000000000024,16.320000000000007,13.031400000000005,-25.861199999999997,,,
2007-08-28,-0.6299999999999955,3.217199999999991,15.9028,12.685600000000008,-25.0058,,,
2007-08-29,-0.519999999999996,3.662400000000005,16.593400000000003,12.930999999999997,-25.9762,,,
2007-08-30,-0.539999999999992,4.015200000000007,16.700400000000002,12.685199999999995,-25.0336,,,
2007-08-31,-0.29999999999999716,4.078199999999995,16.596000000000004,12.517800000000008,-26.1614,,,
2007-09-04,-0.4900000000000091,1.931999999999988,15.123999999999995,13.192000000000007,-26.485799999999998,,,
2007-09-05,-0.6200000000000045,1.4364000000000061,15.155199999999994,13.718799999999987,-25.832,,,
2007-09-06,-0.46999999999999886,0.8778000000000077,14.904399999999995,14.026599999999988,-26.692000000000007,,,
2007-09-07,-0.6200000000000045,1.1633999999999958,14.9268,13.763400000000004,-27.7504,,,
2007-09-10,-0.5799999999999983,0.7980000000000018,14.80019999999999,14.002199999999988,-27.637800000000006,,,
2007-09-11,-0.5499999999999972,0.6047999999999973,14.155199999999994,13.550399999999996,-28.46900000000001,,,
2007-09-12,-0.5900000000000034,0.6467999999999989,14.582999999999998,13.9362,-27.727800000000002,,,
2007-09-13,-0.5500000000000114,1.4868000000000023,15.4358,13.948999999999998,-28.475999999999992,,,
2007-09-14,-0.37999999999999545,0.8652000000000015,14.481799999999993,13.616599999999991,-28.0002,,,
2007-09-17,-0.730000000000004,0.6509999999999962,14.416399999999996,13.7654,-28.234,,,
2007-09-18,-0.5499999999999972,0.5376000000000118,14.628200000000007,14.090599999999995,-28.894599999999997,,,
2007-09-19,-0.4000000000000057,0.7686000000000064,14.394199999999998,13.625599999999991,-30.6316,,,
2007-09-20,-0.3400000000000034,0.5754000000000019,14.402199999999993,13.826799999999992,-30.895000000000003,,,
2007-09-21,-0.480000000000004,0.43260000000000787,14.260800000000003,13.828199999999995,-30.9604,,,
2007-09-24,-0.480000000000004,0.36540000000000816,13.7376,13.372199999999992,-30.913400000000003,,,
2007-09-25,-0.519999999999996,0.4031999999999982,13.892799999999994,13.489599999999996,-29.946800000000003,,,
2007-09-26,-0.44000000000001194,0.7811999999999983,14.394999999999996,13.613799999999998,-29.569199999999995,,,
2007-09-27,-0.5499999999999972,1.0248000000000133,15.298600000000008,14.273799999999994,-30.3178,,,
2007-09-28,-0.5799999999999983,1.3019999999999925,14.533199999999994,13.231200000000001,-29.604000000000006,,,
2007-10-01,-0.5999999999999943,-5.014799999999994,8.8536,13.868399999999994,-28.69060000000001,,,
2007-10-02,-0.4000000000000057,-4.7039999999999935,9.227599999999995,13.931599999999989,-27.466800000000006,,,
2007-10-03,-0.28000000000000114,-5.157600000000002,9.248799999999989,14.40639999999999,-27.908800000000006,,,
2007-10-04,-0.3499999999999943,-5.380199999999988,9.1494,14.529599999999988,-29.305000000000007,,,
2007-10-05,-0.12999999999999545,-5.069400000000002,8.804599999999994,13.873999999999995,-30.279400000000003,,,
2007-10-08,0.030000000000001137,-4.8048,8.727400000000003,13.532200000000003,-29.3808,,,
2007-10-09,0.1700000000000017,-4.981200000000001,8.445399999999992,13.426599999999993,-30.297200000000004,,,
2007-10-10,0.37999999999999545,-4.9392,8.643199999999993,13.582399999999993,-30.8044,,,
2007-10-11,0.4100000000000108,-4.6494,9.140199999999993,13.789599999999993,-31.736400000000003,,,
2007-10-12,0.3399999999999892,-4.720799999999997,8.906000000000006,13.626800000000003,-31.833,,,
2007-10-15,0.5600000000000023,-5.031600000000012,8.951799999999992,13.983400000000003,-32.361000000000004,,,
2007-10-16,0.6099999999999994,-5.186999999999998,8.915400000000005,14.102400000000003,-33.130599999999994,,,
2007-10-17,0.8100000000000023,-5.010599999999997,8.776200000000003,13.7868,-31.875200000000007,,,
2007-10-18,0.9299999999999926,-4.8803999999999945,8.862200000000001,13.742599999999996,-33.105599999999995,,,
2007-10-19,0.9500000000000028,-5.153400000000005,8.592399999999998,13.745800000000003,-34.028600000000004,,,
2007-10-22,0.7600000000000051,-5.153399999999991,8.270799999999994,13.424199999999985,-34.43620000000001,,,
2007-10-23,0.29999999999999716,-5.283599999999993,8.558400000000006,13.841999999999999,-33.9448,,,
2007-10-24,0.39000000000000057,-5.531399999999991,8.836200000000005,14.367599999999996,-34.2584,,,
2007-10-25,0.3499999999999943,-5.489399999999989,9.375,14.86439999999999,-35.491,,,
2007-10-26,0.4200000000000017,-5.439000000000007,9.35199999999999,14.790999999999997,-36.553200000000004,,,
2007-10-29,0.5999999999999943,-4.968599999999995,9.0308,13.999399999999994,-38.12720000000001,,,
2007-10-30,0.4099999999999966,-5.7834,8.8022,14.5856,-33.3018,,,
2007-10-31,0.5,-5.615399999999994,9.021199999999993,14.636599999999987,-34.74780000000001,,,
2007-11-01,0.44999999999998863,-7.816200000000009,7.5493999999999915,15.3656,-32.9178,,,
2007-11-02,0.5099999999999909,-7.912800000000004,7.440399999999997,15.353200000000001,-35.394800000000004,,,
2007-11-05,0.2600000000000051,-8.311799999999991,6.775999999999996,15.087799999999987,-35.46280000000001,,,
2007-11-06,0.21999999999999886,-7.744800000000012,6.963799999999992,14.708600000000004,-38.11,,,
2007-11-07,0.2400000000000091,-8.358000000000004,6.778999999999982,15.136999999999986,-39.3072,,,
2007-11-08,-0.09000000000000341,-8.336999999999989,6.6536000000000115,14.9906,-38.492999999999995,,,
2007-11-09,0.1700000000000017,-8.311800000000005,6.8197999999999865,15.131599999999992,-38.253600000000006,,,
2007-11-12,-0.1700000000000017,-8.702399999999997,6.471000000000004,15.1734,-36.5724,,,
2007-11-13,-0.21999999999999886,-8.467200000000005,6.0693999999999875,14.536599999999993,-34.287200000000006,,,
2007-11-14,-0.29000000000000625,-8.253,6.947199999999995,15.200199999999995,-36.349999999999994,,,
2007-11-15,-0.39000000000000057,-8.588999999999999,6.480400000000003,15.069400000000002,-36.1026,,,
2007-11-16,0.04999999999999716,-8.0976,6.412800000000004,14.510400000000004,-36.7396,,,
2007-11-19,-0.21999999999999886,-8.42519999999999,6.736800000000002,15.161999999999992,-37.8778,,,
2007-11-20,-0.20000000000000284,-8.068200000000004,7.448999999999998,15.517200000000003,-41.48539999999999,,,
2007-11-21,-0.14999999999999147,-8.5428,7.146599999999992,15.689399999999992,-40.55960000000001,,,
2007-11-23,-0.2599999999999909,-8.0094,7.411000000000001,15.4204,-40.94020000000001,,,
2007-11-26,-0.28000000000000114,-8.6982,6.965599999999995,15.663799999999995,-40.41460000000001,,,
2007-11-27,-0.39000000000000057,-8.815799999999996,6.8230000000000075,15.638800000000003,-38.88999999999999,,,
2007-11-28,-0.6199999999999903,-8.9208,6.501799999999989,15.422599999999989,-37.93320000000001,,,
2007-11-29,-0.730000000000004,-8.647800000000004,6.564399999999992,15.212199999999996,-36.17699999999999,,,
2007-11-30,-0.8599999999999994,-8.5638,6.015199999999993,14.578999999999994,-35.7618,,,
2007-12-03,-0.980000000000004,-9.743999999999986,5.086200000000005,14.83019999999999,-37.421800000000005,,,
2007-12-04,-1.1400000000000006,-9.91619999999999,5.608400000000003,15.524599999999992,-37.334,,,
2007-12-05,-1.1099999999999994,-10.285800000000009,5.481799999999993,15.767600000000002,-36.1528,,,
2007-12-06,-0.4200000000000017,-9.941400000000002,5.858599999999996,15.799999999999997,-37.459,,,
2007-12-07,-0.7400000000000091,-10.151399999999995,5.780000000000001,15.931399999999996,-36.7422,,,
2007-12-10,-0.4399999999999977,-9.949799999999996,5.462999999999994,15.41279999999999,-37.003800000000005,,,
2007-12-11,-0.3500000000000085,-10.180800000000005,5.729799999999997,15.910600000000002,-38.2946,,,
2007-12-12,-0.04999999999999716,-10.012799999999999,6.490600000000001,16.5034,-40.2604,,,
2007-12-13,-0.01999999999999602,-10.386600000000001,6.213799999999992,16.600399999999993,-39.53060000000001,,,
2007-12-14,-0.12999999999999545,-10.718400000000017,5.3393999999999835,16.0578,-40.21360000000001,,,
2007-12-17,0.23000000000000398,-10.626000000000005,5.624799999999993,16.250799999999998,-39.9688,,,
2007-12-18,-0.020000000000010232,-10.394999999999996,5.585800000000006,15.980800000000002,-38.340799999999994,,,
2007-12-19,-0.4300000000000068,-10.626000000000005,6.041799999999995,16.6678,-38.763799999999996,,,
2007-12-20,-0.14000000000000057,-10.626000000000005,5.922799999999995,16.5488,-38.7622,,,
2007-12-21,-0.10999999999999943,-10.155599999999993,6.178799999999995,16.334399999999988,-39.4966,,,
2007-12-24,0.14999999999999147,-9.890999999999991,6.189400000000006,16.080399999999997,-40.43919999999999,,,
2007-12-26,0.0799999999999983,-9.681000000000012,7.551399999999987,17.2324,-40.9048,,,
2007-12-27,0.009999999999990905,-9.483599999999996,7.853000000000009,17.336600000000004,-41.3432,,,
2007-12-28,-0.2400000000000091,-9.874200000000002,6.3994,16.273600000000002,-38.4662,,,
2007-12-31,-0.10999999999999943,-10.756199999999993,6.849599999999995,17.605799999999988,-38.2182,,,
2008-01-02,-0.09999999999999432,-10.941000000000003,7.423799999999986,18.36479999999999,-39.94800000000001,,,
2008-01-03,-0.009999999999990905,-10.802400000000006,6.676799999999986,17.47919999999999,-41.60240000000001,,,
2008-01-04,0.0799999999999983,-10.928399999999996,6.226599999999991,17.154999999999987,-41.25180000000001,,,
2008-01-07,-0.20000000000000284,-11.146799999999985,5.601200000000006,16.74799999999999,-38.72500000000001,,,
2008-01-08,-0.25,-10.899000000000015,6.392799999999994,17.29180000000001,-39.0528,,,
2008-01-09,0.15000000000000568,-11.167799999999986,6.301000000000002,17.468799999999987,-37.4136,,,
2008-01-10,0.03999999999999204,-10.99560000000001,6.030000000000001,17.02560000000001,-35.8386,,,
2008-01-11,0.15000000000000568,-10.4328,6.163200000000003,16.596000000000004,-34.955400000000004,,,
2008-01-14,-0.09999999999999432,-10.651200000000003,6.441800000000001,17.093000000000004,-35.8272,,,
2008-01-15,-0.13000000000000966,-11.121600000000015,5.829399999999993,16.951000000000008,-35.0198,,,
2008-01-16,-0.2600000000000051,-11.07119999999999,6.0855999999999995,17.15679999999999,-34.33519999999999,,,
2008-01-17,-0.14999999999999147,-11.230800000000002,6.057599999999994,17.288399999999996,-34.01760000000001,,,
2008-01-18,-0.030000000000001137,-11.029199999999989,6.5286000000000115,17.5578,-34.47019999999999,,,
2008-01-22,-0.3299999999999983,-11.314800000000005,6.091799999999992,17.406599999999997,-35.1452,,,
2008-01-23,-0.6300000000000097,-10.747799999999998,6.487800000000007,17.235600000000005,-33.60119999999999,,,
2008-01-24,-0.5700000000000074,-11.28540000000001,6.1347999999999985,17.42020000000001,-34.67799999999999,,,
2008-01-25,-0.5899999999999892,-11.398799999999994,6.258399999999995,17.65719999999999,-35.72400000000001,,,
2008-01-28,-0.4099999999999966,-11.528999999999996,6.035600000000002,17.5646,-36.056999999999995,,,
2008-01-29,-0.37000000000000455,-11.394599999999997,6.281000000000006,17.675600000000003,-36.6886,,,
2008-01-30,-0.3400000000000034,-11.251800000000003,6.093999999999994,17.345799999999997,-36.80180000000001,,,
2008-01-31,-0.269999999999996,-11.314799999999991,5.957399999999993,17.272199999999984,-36.604000000000006,,,
2008-02-01,-0.21000000000000796,-9.891000000000005,6.683799999999991,16.574799999999996,-35.7672,,,
2008-02-04,-0.23999999999999488,-10.000199999999992,6.845399999999998,16.84559999999999,-36.13680000000001,,,
2008-02-05,-0.28000000000000114,-9.88260000000001,7.173400000000001,17.05600000000001,-33.9442,,,
2008-02-06,-0.4200000000000017,-9.823799999999991,7.217799999999997,17.04159999999999,-32.723200000000006,,,
2008-02-07,-0.3200000000000074,-10.012799999999999,7.224199999999996,17.236999999999995,-33.1706,,,
2008-02-08,-0.37999999999999545,-9.92880000000001,7.716399999999979,17.64519999999999,-34.8986,,,
2008-02-11,-0.2799999999999869,-10.40339999999999,7.334399999999988,17.73779999999998,-34.832800000000006,,,
2008-02-12,-0.21999999999999886,-10.336200000000005,7.375,17.711200000000005,-34.6154,,,
2008-02-13,-0.01999999999999602,-10.529399999999995,7.305800000000005,17.8352,-35.3562,,,
2008-02-14,0.04999999999999716,-9.849000000000004,7.688200000000009,17.537200000000013,-35.84499999999999,,,
2008-02-15,0.14000000000000057,-10.050599999999989,7.613200000000006,17.663799999999995,-36.206999999999994,,,
2008-02-19,0.4000000000000057,-10.9662,7.3333999999999975,18.299599999999998,-38.281,,,
2008-02-20,0.28000000000000114,-10.747800000000012,7.377399999999994,18.125200000000007,-38.495,,,
2008-02-21,0.29000000000000625,-10.93259999999998,7.600999999999999,18.53359999999998,-37.45680000000001,,,
2008-02-22,0.04000000000000625,-10.76039999999999,7.727599999999995,18.487999999999985,-36.199600000000004,,,
2008-02-25,-0.04999999999999716,-11.062799999999996,7.5578,18.620599999999996,-36.297799999999995,,,
2008-02-26,0.14000000000000057,-10.609200000000016,7.84259999999999,18.451800000000006,-37.3802,,,
2008-02-27,0.29000000000000625,-10.999800000000008,7.036799999999985,18.036599999999993,-37.57860000000001,,,
2008-02-28,0.38000000000000966,-11.911199999999994,6.337399999999988,18.248599999999982,-39.94840000000001,,,
2008-02-29,0.3100000000000023,-12.200999999999993,6.399799999999999,18.600799999999992,-39.3704,,,
2008-03-03,0.5799999999999983,-10.932599999999994,6.769999999999996,17.70259999999999,-39.9066,,,
2008-03-04,0.35999999999999943,-12.230400000000003,5.769199999999984,17.999599999999987,-37.30380000000001,,,
2008-03-05,0.6899999999999977,-11.990999999999985,6.877200000000002,18.868199999999987,-39.3482,,,
2008-03-06,0.6499999999999915,-12.860399999999984,6.467200000000005,19.32759999999999,-39.78139999999999,,,
2008-03-07,0.5100000000000051,-11.15939999999999,8.195599999999999,19.35499999999999,-38.1438,,,
2008-03-10,0.20000000000000284,-11.050200000000004,7.7845999999999975,18.8348,-37.461999999999996,,,
2008-03-11,0.06999999999999318,-12.171599999999984,7.1418000000000035,19.313399999999987,-38.1268,,,
2008-03-12,0.18000000000000682,-12.62939999999999,6.812400000000011,19.4418,-39.38520000000001,,,
2008-03-13,0.10000000000000853,-14.027999999999992,6.251599999999996,20.279599999999988,-38.7642,,,
2008-03-14,-0.030000000000001137,-14.053200000000018,6.587799999999987,20.641000000000005,-39.678200000000004,,,
2008-03-17,-0.2600000000000051,-17.4846,5.112200000000001,22.5968,-40.327799999999996,,,
2008-03-18,0.0,-16.2162,6.52879999999999,22.74499999999999,-43.07120000000001,,,
2008-03-19,-0.730000000000004,-16.98899999999999,6.480000000000004,23.468999999999994,-39.748400000000004,,,
2008-03-20,-0.6599999999999966,-15.985199999999978,6.938600000000008,22.923799999999986,-39.143,,,
2008-03-24,-0.6799999999999926,-14.973000000000013,6.889199999999988,21.8622,-36.811600000000006,,,
2008-03-25,-0.6899999999999977,-13.612199999999987,7.495999999999995,21.108199999999982,-36.775200000000005,,,
2008-03-26,-0.5500000000000114,-14.653800000000018,7.317799999999991,21.97160000000001,-38.76,,,
2008-03-27,-0.4899999999999949,-16.430400000000006,6.761600000000001,23.192000000000007,-39.504400000000004,,,
2008-03-28,-0.5900000000000034,-15.544200000000004,7.458999999999989,23.003199999999993,-47.13699999999999,,,
2008-03-31,-0.6599999999999966,-16.254000000000005,7.052199999999999,23.306200000000004,-43.3956,,,
2008-04-01,-0.8699999999999903,-7.791000000000011,12.973399999999984,20.764399999999995,-44.49380000000001,,,
2008-04-02,-0.8100000000000023,-7.261799999999994,13.247200000000007,20.509,-47.0374,,,
2008-04-03,-0.9399999999999977,-7.286999999999978,13.500600000000006,20.787599999999983,-46.9644,,,
2008-04-04,-0.9399999999999977,-7.744799999999998,12.88839999999999,20.633199999999988,-49.7654,,,
2008-04-07,-0.769999999999996,-9.10560000000001,12.35299999999998,21.45859999999999,-50.1098,,,
2008-04-08,-0.75,-10.134599999999992,12.315799999999996,22.450399999999988,-50.07620000000001,,,
2008-04-09,-0.7000000000000028,-12.12960000000001,11.938399999999987,24.067999999999998,-50.833,,,
2008-04-10,-0.7199999999999989,-10.915800000000004,12.361199999999997,23.277,-50.687599999999996,,,
2008-04-11,-0.7199999999999989,-11.831399999999974,12.166600000000003,23.997999999999976,-52.077000000000005,,,
2008-04-14,-0.5799999999999983,-11.869199999999978,11.794600000000003,23.66379999999998,-52.410599999999995,,,
2008-04-15,-0.730000000000004,-12.280800000000013,12.252999999999986,24.5338,-53.534,,,
2008-04-16,-0.20000000000000284,-11.423999999999992,12.522000000000006,23.945999999999998,-53.746599999999994,,,
2008-04-17,-0.0799999999999983,-11.134200000000021,12.517599999999973,23.651799999999994,-53.86260000000001,,,
2008-04-18,0.03999999999999204,-11.192999999999984,12.584599999999995,23.77759999999998,-54.0774,,,
2008-04-21,0.12999999999999545,-12.511800000000008,11.858999999999995,24.370800000000003,-53.445600000000006,,,
2008-04-22,0.06999999999999318,-11.722199999999972,12.116200000000006,23.83839999999998,-54.9924,,,
2008-04-23,-0.3400000000000034,-11.751599999999982,12.8168,24.568399999999983,-54.2382,,,
2008-04-24,-0.3299999999999983,-11.49960000000003,13.017599999999987,24.517200000000017,-52.182,,,
2008-04-25,-0.21000000000000796,-11.05019999999999,13.169399999999996,24.219599999999986,-53.605799999999995,,,
2008-04-28,-0.0799999999999983,-11.398799999999994,12.14240000000001,23.541200000000003,-53.6018,,,
2008-04-29,-0.18999999999999773,-11.986800000000002,11.953399999999988,23.94019999999999,-54.20800000000001,,,
2008-04-30,-0.27000000000001023,-11.369400000000013,12.292599999999993,23.662000000000006,-52.153,,,
2008-05-01,-0.11999999999999034,-7.980000000000004,12.773399999999981,20.753399999999985,-52.189400000000006,,,
2008-05-02,-0.0899999999999892,-8.60159999999999,12.516800000000003,21.118399999999994,-55.2014,,,
2008-05-05,-0.01999999999999602,-8.887199999999979,12.710800000000006,21.597999999999985,-57.11860000000001,,,
2008-05-06,-0.22999999999998977,-9.009000000000015,12.704999999999984,21.714,-58.896800000000006,,,
2008-05-07,-0.0799999999999983,-10.743599999999986,12.104399999999998,22.847999999999985,-60.02940000000001,,,
2008-05-08,-0.3499999999999943,-11.865000000000009,12.05459999999998,23.91959999999999,-61.12480000000001,,,
2008-05-09,-0.7199999999999989,-13.830600000000004,11.586399999999998,25.417,-63.272000000000006,,,
2008-05-12,-1.0,-13.171200000000027,11.393399999999971,24.5646,-62.42380000000001,,,
2008-05-13,-1.0900000000000034,-16.186800000000005,11.675000000000011,27.861800000000017,-63.2384,,,
2008-05-14,-1.1300000000000097,-13.859999999999985,11.362799999999993,25.222799999999978,-62.1174,,,
2008-05-15,-0.6800000000000068,-14.515199999999993,11.113599999999991,25.628799999999984,-62.1158,,,
2008-05-16,-0.39000000000000057,-15.292200000000008,10.619399999999985,25.911599999999993,-65.66980000000001,,,
2008-05-19,-0.8500000000000085,-14.166600000000017,10.364599999999996,24.531200000000013,-67.1982,,,
2008-05-20,-1.1299999999999955,-15.485399999999998,10.325800000000015,25.811200000000014,-69.3644,,,
2008-05-21,-1.2199999999999989,-17.36699999999999,10.239599999999996,27.606599999999986,-72.7808,,,
2008-05-22,-1.0999999999999943,-23.36880000000002,10.927999999999969,34.29679999999999,-68.67000000000002,,,
2008-05-23,-1.5699999999999932,-18.47580000000002,11.450999999999993,29.926800000000014,-68.49779999999998,,,
2008-05-27,-1.2700000000000102,-18.958799999999997,11.219999999999999,30.178799999999995,-66.6402,,,
2008-05-28,-1.6299999999999955,-18.664800000000014,11.754199999999969,30.418999999999983,-67.11500000000001,,,
2008-05-29,-1.8299999999999983,-18.1986,11.575400000000002,29.774,-65.673,,,
2008-05-30,-1.7999999999999972,-17.051999999999992,12.089399999999998,29.14139999999999,-65.33360000000002,,,
2008-06-02,-2.280000000000001,-16.26660000000001,12.012399999999985,28.278999999999996,-65.4494,,,
2008-06-03,-2.219999999999999,-15.649200000000008,11.907999999999987,27.557199999999995,-62.488800000000005,,,
2008-06-04,-1.9200000000000017,-15.19980000000001,10.625799999999984,25.825599999999994,-60.716800000000006,,,
2008-06-05,-1.7199999999999847,-14.384999999999991,11.676599999999993,26.061599999999984,-65.10040000000001,,,
2008-06-06,-1.7399999999999807,-16.35899999999998,11.850999999999999,28.20999999999998,-72.96280000000002,,,
2008-06-09,-1.7300000000000182,-16.842000000000013,10.865000000000009,27.707000000000022,-69.48479999999998,,,
2008-06-10,-2.0900000000000034,-16.896599999999978,10.652200000000022,27.5488,-68.48839999999998,,,
2008-06-11,-1.8499999999999943,-17.72399999999999,10.97059999999999,28.69459999999998,-72.845,,,
2008-06-12,-1.7699999999999818,-15.422399999999982,11.822000000000003,27.244399999999985,-72.49680000000001,,,
2008-06-13,-1.6100000000000136,-13.952399999999983,11.246200000000016,25.1986,-71.348,,,
2008-06-16,-1.5600000000000023,-14.427000000000021,10.199799999999982,24.626800000000003,-70.6636,,,
2008-06-17,-1.6099999999999852,-15.027600000000007,10.584800000000001,25.612400000000008,-69.8754,,,
2008-06-18,-1.4399999999999977,-14.523599999999988,11.225400000000008,25.748999999999995,-70.50619999999999,,,
2008-06-19,-1.6100000000000136,-13.015800000000013,11.613199999999978,24.62899999999999,-67.60579999999999,,,
2008-06-20,-1.6100000000000136,-12.789000000000016,12.1584,24.947400000000016,-68.8274,,,
2008-06-23,-1.5999999999999943,-12.956999999999965,11.761200000000002,24.718199999999968,-69.3084,,,
2008-06-24,-1.5300000000000011,-13.507200000000012,11.502999999999986,25.010199999999998,-70.1896,,,
2008-06-25,-1.6099999999999852,-13.154399999999981,11.438799999999986,24.593199999999968,-69.2064,,,
2008-06-26,-1.6599999999999966,-13.322399999999988,11.681600000000003,25.00399999999999,-72.6662,,,
2008-06-27,-2.039999999999992,-14.065799999999996,11.510400000000004,25.5762,-72.7942,,,
2008-06-30,-2.049999999999983,-14.128799999999984,11.1952,25.323999999999984,-72.6156,,,
2008-07-01,-1.8499999999999943,-15.145199999999988,10.66379999999998,25.80899999999997,-73.02120000000001,,,
2008-07-02,-2.0500000000000114,-17.95919999999998,10.078800000000001,28.037999999999982,-76.1464,,,
2008-07-03,-1.9800000000000182,-17.430000000000007,10.034999999999997,27.465000000000003,-76.7378,,,
2008-07-07,-2.210000000000008,-15.598799999999983,9.957400000000007,25.55619999999999,-75.67760000000001,,,
2008-07-08,-2.1200000000000045,-15.149399999999986,9.72720000000001,24.876599999999996,-73.1934,,,
2008-07-09,-2.230000000000018,-15.972600000000028,10.023599999999988,25.996200000000016,-73.71719999999999,,,
2008-07-10,-2.3899999999999864,-16.590000000000003,11.126800000000003,27.716800000000006,-77.35200000000002,,,
2008-07-11,-2.0,-15.892799999999966,10.68640000000002,26.579199999999986,-80.9266,,,
2008-07-14,-1.8900000000000148,-14.981400000000008,10.600400000000008,25.581800000000015,-81.1744,,,
2008-07-15,-2.3200000000000216,-15.010800000000017,10.35759999999999,25.36840000000001,-77.84199999999998,,,
2008-07-16,-2.7099999999999795,-16.38420000000002,9.702799999999968,26.08699999999999,-74.86720000000003,,,
2008-07-17,-3.1699999999999875,-17.262,9.902599999999978,27.16459999999998,-72.4564,,,
2008-07-18,-2.9799999999999898,-15.586199999999991,10.207799999999992,25.793999999999983,-71.8492,,,
2008-07-21,-3.069999999999993,-16.035600000000017,9.839199999999977,25.874799999999993,-74.37640000000002,,,
2008-07-22,-3.3700000000000045,-15.80879999999999,10.151800000000009,25.9606,-73.18619999999999,,,
2008-07-23,-3.8900000000000006,-15.271199999999993,10.086799999999997,25.35799999999999,-70.5888,,,
2008-07-24,-4.050000000000011,-14.91840000000002,10.733799999999974,25.652199999999993,-71.286,,,
2008-07-25,-3.6799999999999926,-15.229199999999992,10.293599999999984,25.522799999999975,-70.5168,,,
