Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity,MA33,MAA48,Crossover,Position,F1_cont_daily_change,Daily PnL,MTM,Cum_PnL
1/4/2016,"MA_Crossover(33,48)",4617.25,4690.75,-1,-1,-95.25,95.25,-4690.75,11153.25,11153.25,4634.386364,4768.166667,-1,-1,-95.25,95.25,4690.75,11153.25
1/5/2016,"MA_Crossover(33,48)",4647.75,4721.25,-1,-1,30.5,-30.5,-4721.25,11122.75,11122.75,4632.984848,4756.505208,-1,-1,30.5,-30.5,4721.25,11122.75
1/6/2016,"MA_Crossover(33,48)",4622.5,4696,-1,-1,-25.25,25.25,-4696,11148,11148,4630.727273,4743.723958,-1,-1,-25.25,25.25,4696,11148
1/7/2016,"MA_Crossover(33,48)",4526.5,4600,-1,-1,-96,96,-4600,11244,11244,4627.704545,4729.302083,-1,-1,-96,96,4600,11244
1/8/2016,"MA_Crossover(33,48)",4485.5,4559,-1,-1,-41,41,-4559,11285,11285,4622.825758,4715.520833,-1,-1,-41,41,4559,11285
1/11/2016,"MA_Crossover(33,48)",4381.25,4454.75,-1,-1,-104.25,104.25,-4454.75,11389.25,11389.25,4616.287879,4699.901042,-1,-1,-104.25,104.25,4454.75,11389.25
1/12/2016,"MA_Crossover(33,48)",4344.5,4418,-1,-1,-36.75,36.75,-4418,11426,11426,4611.318182,4683.270833,-1,-1,-36.75,36.75,4418,11426
1/13/2016,"MA_Crossover(33,48)",4388.25,4461.75,-1,-1,43.75,-43.75,-4461.75,11382.25,11382.25,4604.159091,4667.515625,-1,-1,43.75,-43.75,4461.75,11382.25
1/14/2016,"MA_Crossover(33,48)",4418.5,4492,-1,-1,30.25,-30.25,-4492,11352,11352,4599.757576,4652.28125,-1,-1,30.25,-30.25,4492,11352
1/15/2016,"MA_Crossover(33,48)",4327.5,4401,-1,-1,-91,91,-4401,11443,11443,4589.863636,4637.760417,-1,-1,-91,91,4401,11443
1/18/2016,"MA_Crossover(33,48)",4378,4451.5,-1,-1,50.5,-50.5,-4451.5,11392.5,11392.5,4583.378788,4624.864583,-1,-1,50.5,-50.5,4451.5,11392.5
1/19/2016,"MA_Crossover(33,48)",4409.75,4483.25,-1,-1,31.75,-31.75,-4483.25,11360.75,11360.75,4577.545455,4613.083333,-1,-1,31.75,-31.75,4483.25,11360.75
1/20/2016,"MA_Crossover(33,48)",4360.5,4434.25,-1,-1,-49,49,-4434.25,11409.75,11409.75,4568.901515,4601,-1,-1,-49,49,4434.25,11409.75
1/21/2016,"MA_Crossover(33,48)",4436,4508.25,-1,-1,74,-74,-4508.25,11335.75,11335.75,4564.795455,4590.135417,-1,-1,74,-74,4508.25,11335.75
1/22/2016,"MA_Crossover(33,48)",4452,4526.75,-1,-1,18.5,-18.5,-4526.75,11317.25,11317.25,4561.44697,4582.125,-1,-1,18.5,-18.5,4526.75,11317.25
1/25/2016,"MA_Crossover(33,48)",4422.25,4497,-1,-1,-29.75,29.75,-4497,11347,11347,4555.712121,4573.65625,-1,-1,-29.75,29.75,4497,11347
1/26/2016,"MA_Crossover(33,48)",4546.75,4621.5,-1,-1,124.5,-124.5,-4621.5,11222.5,11222.5,4555.409091,4570.588542,-1,-1,124.5,-124.5,4621.5,11222.5
1/27/2016,"MA_Crossover(33,48)",4597.75,4672.5,-1,-1,51,-51,-4672.5,11171.5,11171.5,4555.590909,4568.520833,-1,-1,51,-51,4672.5,11171.5
1/28/2016,"MA_Crossover(33,48)",4537.75,4612.5,-1,-1,-60,60,-4612.5,11231.5,11231.5,4554.174242,4566.677083,-1,-1,-60,60,4612.5,11231.5
1/29/2016,"MA_Crossover(33,48)",4569,4643.75,-1,-1,31.25,-31.25,-4643.75,11200.25,11200.25,4553.537879,4565.0625,-1,-1,31.25,-31.25,4643.75,11200.25
2/1/2016,"MA_Crossover(33,48)",4569,4643.75,-1,-1,0,0,-4643.75,11200.25,11200.25,4549.537879,4564.479167,-1,-1,0,0,4643.75,11200.25
2/2/2016,"MA_Crossover(33,48)",4556.5,4631.25,-1,-1,-12.5,12.5,-4631.25,11212.75,11212.75,4546.295455,4565.479167,-1,-1,-12.5,12.5,4631.25,11212.75
2/3/2016,"MA_Crossover(33,48)",4641,4715.75,-1,-1,84.5,-84.5,-4715.75,11128.25,11128.25,4548.613636,4565.822917,-1,-1,84.5,-84.5,4715.75,11128.25
2/4/2016,"MA_Crossover(33,48)",4693.75,4768.5,-1,-1,52.75,-52.75,-4768.5,11075.5,11075.5,4551.090909,4568.53125,-1,-1,52.75,-52.75,4768.5,11075.5
2/5/2016,"MA_Crossover(33,48)",4635.25,4710,-1,-1,-58.5,58.5,-4710,11134,11134,4553.659091,4568.140625,-1,-1,-58.5,58.5,4710,11134
2/8/2016,"MA_Crossover(33,48)",4615.75,4690.5,-1,-1,-19.5,19.5,-4690.5,11153.5,11153.5,4551.409091,4568.635417,-1,-1,-19.5,19.5,4690.5,11153.5
2/9/2016,"MA_Crossover(33,48)",4516.25,4591,-1,-1,-99.5,99.5,-4591,11253,11253,4544.598485,4566.84375,-1,-1,-99.5,99.5,4591,11253
2/10/2016,"MA_Crossover(33,48)",4452,4526.75,-1,-1,-64.25,64.25,-4526.75,11317.25,11317.25,4538.143939,4562.807292,-1,-1,-64.25,64.25,4526.75,11317.25
2/11/2016,"MA_Crossover(33,48)",4454.5,4529.25,-1,-1,2.5,-2.5,-4529.25,11314.75,11314.75,4530.022727,4560.369792,-1,-1,2.5,-2.5,4529.25,11314.75
2/12/2016,"MA_Crossover(33,48)",4507,4581.75,-1,-1,52.5,-52.5,-4581.75,11262.25,11262.25,4524.265152,4559.213542,-1,-1,52.5,-52.5,4581.75,11262.25
2/15/2016,"MA_Crossover(33,48)",4572.5,4647.25,-1,-1,65.5,-65.5,-4647.25,11196.75,11196.75,4519.333333,4558.401042,-1,-1,65.5,-65.5,4647.25,11196.75
2/16/2016,"MA_Crossover(33,48)",4562,4638.75,-1,-1,-8.5,8.5,-4638.75,11205.25,11205.25,4513.856061,4558.510417,-1,-1,-8.5,8.5,4638.75,11205.25
2/17/2016,"MA_Crossover(33,48)",4593.5,4670.75,-1,-1,32,-32,-4670.75,11173.25,11173.25,4510.25,4558.546875,-1,-1,32,-32,4670.75,11173.25
2/18/2016,"MA_Crossover(33,48)",4580.75,4657.5,-1,-1,-13.25,13.25,-4657.5,11186.5,11186.5,4509.143939,4558.46875,-1,-1,-13.25,13.25,4657.5,11186.5
2/19/2016,"MA_Crossover(33,48)",4627.75,4707.5,-1,-1,50,-50,-4707.5,11136.5,11136.5,4508.537879,4559.255208,-1,-1,50,-50,4707.5,11136.5
2/22/2016,"MA_Crossover(33,48)",4702,4781.75,-1,-1,74.25,-74.25,-4781.75,11062.25,11062.25,4510.94697,4559.276042,-1,-1,74.25,-74.25,4781.75,11062.25
2/23/2016,"MA_Crossover(33,48)",4651.75,4731.5,-1,-1,-50.25,50.25,-4731.5,11112.5,11112.5,4514.742424,4559.03125,-1,-1,-50.25,50.25,4731.5,11112.5
2/24/2016,"MA_Crossover(33,48)",4650.5,4730.25,-1,-1,-1.25,1.25,-4730.25,11113.75,11113.75,4519.742424,4560.822917,-1,-1,-1.25,1.25,4730.25,11113.75
2/25/2016,"MA_Crossover(33,48)",4610.75,4690.5,-1,-1,-39.75,39.75,-4690.5,11153.5,11153.5,4526.69697,4560.796875,-1,-1,-39.75,39.75,4690.5,11153.5
2/26/2016,"MA_Crossover(33,48)",4716.25,4796,-1,-1,105.5,-105.5,-4796,11048,11048,4537.962121,4564.25,-1,-1,105.5,-105.5,4796,11048
2/29/2016,"MA_Crossover(33,48)",4705.5,4785.25,-1,-1,-10.75,10.75,-4785.25,11058.75,11058.75,4547.575758,4564.572917,-1,-1,-10.75,10.75,4785.25,11058.75
3/1/2016,"MA_Crossover(33,48)",4727,4806.75,-1,-1,21.5,-21.5,-4806.75,11037.25,11037.25,4556.924242,4564.28125,-1,-1,21.5,-21.5,4806.75,11037.25
3/2/2016,"MA_Crossover(33,48)",4798.5,4878.25,1,-1,71.5,-71.5,-4878.25,10965.75,10965.75,4571.19697,4567.0625,1,-1,71.5,-71.5,4878.25,10965.75
3/3/2016,"MA_Crossover(33,48)",4864,4943.75,1,1,65.5,65.5,4943.75,11031.25,11031.25,4585.924242,4570.010417,1,1,65.5,65.5,4943.75,11031.25
3/4/2016,"MA_Crossover(33,48)",5036.75,5116.5,1,1,172.75,172.75,5116.5,11204,11204,4604.924242,4577.088542,1,1,172.75,172.75,5116.5,11204
3/7/2016,"MA_Crossover(33,48)",5006.75,5086.5,1,1,-30,-30,5086.5,11174,11174,4624.507576,4582.744792,1,1,-30,-30,5086.5,11174
3/8/2016,"MA_Crossover(33,48)",4876.25,4956,1,1,-130.5,-130.5,4956,11043.5,11043.5,4637.848485,4585.526042,1,1,-130.5,-130.5,4956,11043.5
3/9/2016,"MA_Crossover(33,48)",4944,5023.75,1,1,67.75,67.75,5023.75,11111.25,11111.25,4652.757576,4590.348958,1,1,67.75,67.75,5023.75,11111.25
3/10/2016,"MA_Crossover(33,48)",4900.5,4980.25,1,1,-43.5,-43.5,4980.25,11067.75,11067.75,4667.25,4596.25,1,1,-43.5,-43.5,4980.25,11067.75
3/11/2016,"MA_Crossover(33,48)",4986,5065.75,1,1,85.5,85.5,5065.75,11153.25,11153.25,4680.560606,4603.296875,1,1,85.5,85.5,5065.75,11153.25
3/14/2016,"MA_Crossover(33,48)",4971.5,5051.25,1,1,-14.5,-14.5,5051.25,11138.75,11138.75,4691.886364,4610.567708,1,1,-14.5,-14.5,5051.25,11138.75
3/15/2016,"MA_Crossover(33,48)",4960.5,5049.25,1,1,-2,-2,5049.25,11136.75,11136.75,4704.69697,4619.609375,1,1,-2,-2,5049.25,11136.75
3/16/2016,"MA_Crossover(33,48)",4948,5036.75,1,1,-12.5,-12.5,5036.75,11124.25,11124.25,4716.181818,4629.244792,1,1,-12.5,-12.5,5036.75,11124.25
3/17/2016,"MA_Crossover(33,48)",5086,5172.75,1,1,136,136,5172.75,11260.25,11260.25,4731.848485,4643.927083,1,1,136,136,5172.75,11260.25
3/18/2016,"MA_Crossover(33,48)",5059.5,5154.25,1,1,-18.5,-18.5,5154.25,11241.75,11241.75,4747.090909,4658.822917,1,1,-18.5,-18.5,5154.25,11241.75
3/21/2016,"MA_Crossover(33,48)",5079,5173.75,1,1,19.5,19.5,5173.75,11261.25,11261.25,4760.363636,4673.213542,1,1,19.5,19.5,5173.75,11261.25
3/22/2016,"MA_Crossover(33,48)",5081.5,5176.25,1,1,2.5,2.5,5176.25,11263.75,11263.75,4772.113636,4687.026042,1,1,2.5,2.5,5176.25,11263.75
3/23/2016,"MA_Crossover(33,48)",4966.5,5061.25,1,1,-115,-115,5061.25,11148.75,11148.75,4782.151515,4700.338542,1,1,-115,-115,5061.25,11148.75
3/24/2016,"MA_Crossover(33,48)",4970,5064.75,1,1,3.5,3.5,5064.75,11152.25,11152.25,4792.886364,4712.671875,1,1,3.5,3.5,5064.75,11152.25
3/29/2016,"MA_Crossover(33,48)",4912.5,5007.25,1,1,-57.5,-57.5,5007.25,11094.75,11094.75,4804.893939,4723.145833,1,1,-57.5,-57.5,5007.25,11094.75
3/30/2016,"MA_Crossover(33,48)",4898,4992.75,1,1,-14.5,-14.5,4992.75,11080.25,11080.25,4818.409091,4734.34375,1,1,-14.5,-14.5,4992.75,11080.25
3/31/2016,"MA_Crossover(33,48)",4872.5,4967.25,1,1,-25.5,-25.5,4967.25,11054.75,11054.75,4831.075758,4743.4375,1,1,-25.5,-25.5,4967.25,11054.75
4/1/2016,"MA_Crossover(33,48)",4855.25,4950,1,1,-17.25,-17.25,4950,11037.5,11037.5,4841.628788,4751.838542,1,1,-17.25,-17.25,4950,11037.5
4/4/2016,"MA_Crossover(33,48)",4777.25,4872,1,1,-78,-78,4872,10959.5,10959.5,4847.833333,4759.234375,1,1,-78,-78,4872,10959.5
4/5/2016,"MA_Crossover(33,48)",4791.75,4886.5,1,1,14.5,14.5,4886.5,10974,10974,4854.795455,4764.338542,1,1,14.5,14.5,4886.5,10974
4/6/2016,"MA_Crossover(33,48)",4804.5,4899.25,1,1,12.75,12.75,4899.25,10986.75,10986.75,4861.189394,4768.645833,1,1,12.75,12.75,4899.25,10986.75
4/7/2016,"MA_Crossover(33,48)",4665.5,4760.25,1,1,-139,-139,4760.25,10847.75,10847.75,4863.757576,4771.307292,1,1,-139,-139,4760.25,10847.75
4/8/2016,"MA_Crossover(33,48)",4664.75,4759.5,1,1,-0.75,-0.75,4759.5,10847,10847,4864.878788,4773.302083,1,1,-0.75,-0.75,4759.5,10847
4/11/2016,"MA_Crossover(33,48)",4679.5,4774.25,1,1,14.75,14.75,4774.25,10861.75,10861.75,4864.19697,4775.604167,1,1,14.75,14.75,4774.25,10861.75
4/12/2016,"MA_Crossover(33,48)",4788.5,4883.25,1,1,109,109,4883.25,10970.75,10970.75,4868.340909,4780.4375,1,1,109,109,4883.25,10970.75
4/13/2016,"MA_Crossover(33,48)",4849,4943.75,1,1,60.5,60.5,4943.75,11031.25,11031.25,4874.356061,4784.770833,1,1,60.5,60.5,4943.75,11031.25
4/14/2016,"MA_Crossover(33,48)",4848.75,4943.5,1,1,-0.25,-0.25,4943.5,11031,11031,4881.568182,4788,1,1,-0.25,-0.25,4943.5,11031
4/15/2016,"MA_Crossover(33,48)",4828.5,4923.25,1,1,-20.25,-20.25,4923.25,11010.75,11010.75,4884.969697,4792.026042,1,1,-20.25,-20.25,4923.25,11010.75
4/18/2016,"MA_Crossover(33,48)",4850,4944.75,1,1,21.5,21.5,4944.75,11032.25,11032.25,4889.348485,4796.90625,1,1,21.5,21.5,4944.75,11032.25
4/19/2016,"MA_Crossover(33,48)",4945.25,5047.75,1,1,103,103,5047.75,11135.25,11135.25,4895.962121,4805.84375,1,1,103,103,5047.75,11135.25
4/20/2016,"MA_Crossover(33,48)",4990.5,5092.75,1,1,45,45,5092.75,11180.25,11180.25,4901.780303,4817.0625,1,1,45,45,5092.75,11180.25
4/21/2016,"MA_Crossover(33,48)",5009.75,5110.75,1,1,18,18,5110.75,11198.25,11198.25,4906.19697,4828.630208,1,1,18,18,5110.75,11198.25
4/22/2016,"MA_Crossover(33,48)",5045.25,5153,1,1,42.25,42.25,5153,11240.5,11240.5,4906.454545,4839.84375,1,1,42.25,42.25,5153,11240.5
4/25/2016,"MA_Crossover(33,48)",5008.25,5116,1,1,-37,-37,5116,11203.5,11203.5,4906.5,4848.921875,1,1,-37,-37,5116,11203.5
4/26/2016,"MA_Crossover(33,48)",4974,5081.75,1,1,-34.25,-34.25,5081.75,11169.25,11169.25,4909.462121,4857.505208,1,1,-34.25,-34.25,5081.75,11169.25
4/27/2016,"MA_Crossover(33,48)",4915.5,5023.25,1,1,-58.5,-58.5,5023.25,11110.75,11110.75,4908.598485,4864.213542,1,1,-58.5,-58.5,5023.25,11110.75
4/28/2016,"MA_Crossover(33,48)",4957.25,5065,1,1,41.75,41.75,5065,11152.5,11152.5,4910.318182,4872.057292,1,1,41.75,41.75,5065,11152.5
4/29/2016,"MA_Crossover(33,48)",5064,5171.75,1,1,106.75,106.75,5171.75,11259.25,11259.25,4912.681818,4881.145833,1,1,106.75,106.75,5171.75,11259.25
5/3/2016,"MA_Crossover(33,48)",4929.25,5037,1,1,-134.75,-134.75,5037,11124.5,11124.5,4911.401515,4885.880208,1,1,-134.75,-134.75,5037,11124.5
5/4/2016,"MA_Crossover(33,48)",4877.5,4985.25,1,1,-51.75,-51.75,4985.25,11072.75,11072.75,4908.886364,4890.583333,1,1,-51.75,-51.75,4985.25,11072.75
5/5/2016,"MA_Crossover(33,48)",4799.25,4907,1,1,-78.25,-78.25,4907,10994.5,10994.5,4904.378788,4893.682292,1,1,-78.25,-78.25,4907,10994.5
5/6/2016,"MA_Crossover(33,48)",4823,4930.75,-1,1,23.75,23.75,4930.75,11018.25,11018.25,4896.409091,4898.104167,-1,1,23.75,23.75,4930.75,11018.25
5/9/2016,"MA_Crossover(33,48)",4697.5,4805.25,-1,-1,-125.5,125.5,-4805.25,11143.75,11143.75,4885.439394,4897.713542,-1,-1,-125.5,125.5,4805.25,11143.75
5/10/2016,"MA_Crossover(33,48)",4691.25,4799,-1,-1,-6.25,6.25,-4799,11150,11150,4873.689394,4897.416667,-1,-1,-6.25,6.25,4799,11150
5/11/2016,"MA_Crossover(33,48)",4719.75,4827.5,-1,-1,28.5,-28.5,-4827.5,11121.5,11121.5,4862.727273,4897.265625,-1,-1,28.5,-28.5,4827.5,11121.5
5/12/2016,"MA_Crossover(33,48)",4628,4735.75,-1,-1,-91.75,91.75,-4735.75,11213.25,11213.25,4852.469697,4893.713542,-1,-1,-91.75,91.75,4735.75,11213.25
5/13/2016,"MA_Crossover(33,48)",4636.5,4744.25,-1,-1,8.5,-8.5,-4744.25,11204.75,11204.75,4842.363636,4888.973958,-1,-1,8.5,-8.5,4744.25,11204.75
5/16/2016,"MA_Crossover(33,48)",4649.5,4757.25,-1,-1,13,-13,-4757.25,11191.75,11191.75,4834.393939,4880.90625,-1,-1,13,-13,4757.25,11191.75
5/17/2016,"MA_Crossover(33,48)",4659.5,4768,-1,-1,10.75,-10.75,-4768,11181,11181,4827.166667,4873.671875,-1,-1,10.75,-10.75,4768,11181
5/18/2016,"MA_Crossover(33,48)",4619.25,4726.25,-1,-1,-41.75,41.75,-4726.25,11222.75,11222.75,4819.492424,4868.317708,-1,-1,-41.75,41.75,4726.25,11222.75
5/19/2016,"MA_Crossover(33,48)",4587.75,4694.25,-1,-1,-32,32,-4694.25,11254.75,11254.75,4811.386364,4860.895833,-1,-1,-32,32,4694.25,11254.75
5/20/2016,"MA_Crossover(33,48)",4584,4694,-1,-1,-0.25,0.25,-4694,11255,11255,4805.530303,4854.302083,-1,-1,-0.25,0.25,4694,11255
5/23/2016,"MA_Crossover(33,48)",4568.5,4678.5,-1,-1,-15.5,15.5,-4678.5,11270.5,11270.5,4798.765152,4845.604167,-1,-1,-15.5,15.5,4678.5,11270.5
5/24/2016,"MA_Crossover(33,48)",4610,4720,-1,-1,41.5,-41.5,-4720,11229,11229,4792.871212,4838.072917,-1,-1,41.5,-41.5,4720,11229
5/25/2016,"MA_Crossover(33,48)",4662.25,4772.25,-1,-1,52.25,-52.25,-4772.25,11176.75,11176.75,4792.772727,4831.859375,-1,-1,52.25,-52.25,4772.25,11176.75
5/26/2016,"MA_Crossover(33,48)",4669.25,4779.25,-1,-1,7,-7,-4779.25,11169.75,11169.75,4792.909091,4826.052083,-1,-1,7,-7,4779.25,11169.75
5/27/2016,"MA_Crossover(33,48)",4704.5,4814.5,-1,-1,35.25,-35.25,-4814.5,11134.5,11134.5,4793.666667,4818.104167,-1,-1,35.25,-35.25,4814.5,11134.5
5/31/2016,"MA_Crossover(33,48)",4680.25,4790.25,-1,-1,-24.25,24.25,-4790.25,11158.75,11158.75,4790.386364,4810.203125,-1,-1,-24.25,24.25,4790.25,11158.75
6/1/2016,"MA_Crossover(33,48)",4625,4735,-1,-1,-55.25,55.25,-4735,11214,11214,4783.598485,4800.744792,-1,-1,-55.25,55.25,4735,11214
6/2/2016,"MA_Crossover(33,48)",4614,4724,-1,-1,-11,11,-4724,11225,11225,4776.484848,4791.005208,-1,-1,-11,11,4724,11225
6/3/2016,"MA_Crossover(33,48)",4694,4804,-1,-1,80,-80,-4804,11145,11145,4772.409091,4785.328125,-1,-1,80,-80,4804,11145
6/6/2016,"MA_Crossover(33,48)",4687.5,4797.5,-1,-1,-6.5,6.5,-4797.5,11151.5,11151.5,4767.484848,4779.442708,-1,-1,-6.5,6.5,4797.5,11151.5
6/7/2016,"MA_Crossover(33,48)",4564,4674,-1,-1,-123.5,123.5,-4674,11275,11275,4755.931818,4772.182292,-1,-1,-123.5,123.5,4674,11275
6/8/2016,"MA_Crossover(33,48)",4570.25,4680.25,-1,-1,6.25,-6.25,-4680.25,11268.75,11268.75,4743.19697,4765.354167,-1,-1,6.25,-6.25,4680.25,11268.75
6/9/2016,"MA_Crossover(33,48)",4502,4612,-1,-1,-68.25,68.25,-4612,11337,11337,4727.810606,4757.635417,-1,-1,-68.25,68.25,4612,11337
6/10/2016,"MA_Crossover(33,48)",4496.5,4606.5,-1,-1,-5.5,5.5,-4606.5,11342.5,11342.5,4711.181818,4750.161458,-1,-1,-5.5,5.5,4606.5,11342.5
6/13/2016,"MA_Crossover(33,48)",4540.5,4650.5,-1,-1,44,-44,-4650.5,11298.5,11298.5,4697.007576,4745.229167,-1,-1,44,-44,4650.5,11298.5
6/14/2016,"MA_Crossover(33,48)",4504.75,4609.5,-1,-1,-41,41,-4609.5,11339.5,11339.5,4682.787879,4739.25,-1,-1,-41,41,4609.5,11339.5
6/15/2016,"MA_Crossover(33,48)",4635.25,4739.25,-1,-1,129.75,-129.75,-4739.25,11209.75,11209.75,4674.295455,4735.723958,-1,-1,129.75,-129.75,4739.25,11209.75
6/16/2016,"MA_Crossover(33,48)",4534.5,4637.5,-1,-1,-101.75,101.75,-4637.5,11311.5,11311.5,4661.484848,4732.994792,-1,-1,-101.75,101.75,4637.5,11311.5
6/17/2016,"MA_Crossover(33,48)",4550.5,4651,-1,-1,13.5,-13.5,-4651,11298,11298,4645.924242,4730.614583,-1,-1,13.5,-13.5,4651,11298
6/20/2016,"MA_Crossover(33,48)",4642.75,4743.25,-1,-1,92.25,-92.25,-4743.25,11205.75,11205.75,4637.242424,4729.848958,-1,-1,92.25,-92.25,4743.25,11205.75
6/21/2016,"MA_Crossover(33,48)",4667.25,4767.75,-1,-1,24.5,-24.5,-4767.75,11181.25,11181.25,4630.871212,4727.322917,-1,-1,24.5,-24.5,4767.75,11181.25
6/22/2016,"MA_Crossover(33,48)",4700,4800.5,-1,-1,32.75,-32.75,-4800.5,11148.5,11148.5,4627.863636,4724.21875,-1,-1,32.75,-32.75,4800.5,11148.5
6/23/2016,"MA_Crossover(33,48)",4781,4881.5,-1,-1,81,-81,-4881.5,11067.5,11067.5,4626.590909,4722.807292,-1,-1,81,-81,4881.5,11067.5
6/24/2016,"MA_Crossover(33,48)",4695.5,4796,-1,-1,-85.5,85.5,-4796,11153,11153,4626.530303,4720.036458,-1,-1,-85.5,85.5,4796,11153
6/27/2016,"MA_Crossover(33,48)",4704.75,4805.25,-1,-1,9.25,-9.25,-4805.25,11143.75,11143.75,4626.939394,4717.010417,-1,-1,9.25,-9.25,4805.25,11143.75
6/28/2016,"MA_Crossover(33,48)",4814.25,4914.75,-1,-1,109.5,-109.5,-4914.75,11034.25,11034.25,4629.80303,4714.28125,-1,-1,109.5,-109.5,4914.75,11034.25
6/29/2016,"MA_Crossover(33,48)",4834.25,4934.75,-1,-1,20,-20,-4934.75,11014.25,11014.25,4636.05303,4711.026042,-1,-1,20,-20,4934.75,11014.25
6/30/2016,"MA_Crossover(33,48)",4841.75,4942.25,-1,-1,7.5,-7.5,-4942.25,11006.75,11006.75,4642.272727,4707.526042,-1,-1,7.5,-7.5,4942.25,11006.75
7/1/2016,"MA_Crossover(33,48)",4903.5,5004,-1,-1,61.75,-61.75,-5004,10945,10945,4649.969697,4704.572917,-1,-1,61.75,-61.75,5004,10945
7/4/2016,"MA_Crossover(33,48)",4883.25,4983.75,-1,-1,-20.25,20.25,-4983.75,10965.25,10965.25,4656.75,4701.96875,-1,-1,-20.25,20.25,4983.75,10965.25
7/5/2016,"MA_Crossover(33,48)",4802.75,4903.25,-1,-1,-80.5,80.5,-4903.25,11045.75,11045.75,4662.310606,4698.401042,-1,-1,-80.5,80.5,4903.25,11045.75
7/6/2016,"MA_Crossover(33,48)",4736,4836.5,-1,-1,-66.75,66.75,-4836.5,11112.5,11112.5,4666.80303,4694.661458,-1,-1,-66.75,66.75,4836.5,11112.5
7/7/2016,"MA_Crossover(33,48)",4673.5,4774,-1,-1,-62.5,62.5,-4774,11175,11175,4669.515152,4688.75,-1,-1,-62.5,62.5,4774,11175
7/8/2016,"MA_Crossover(33,48)",4697.75,4798.25,-1,-1,24.25,-24.25,-4798.25,11150.75,11150.75,4673.431818,4681.119792,-1,-1,24.25,-24.25,4798.25,11150.75
7/11/2016,"MA_Crossover(33,48)",4732,4832.5,1,-1,34.25,-34.25,-4832.5,11116.5,11116.5,4677.128788,4677.010417,1,-1,34.25,-34.25,4832.5,11116.5
7/12/2016,"MA_Crossover(33,48)",4851,4951.5,1,1,119,119,4951.5,11235.5,11235.5,4682.848485,4676.458333,1,1,119,119,4951.5,11235.5
7/13/2016,"MA_Crossover(33,48)",4919.75,5020.25,1,1,68.75,68.75,5020.25,11304.25,11304.25,4690.439394,4678.96875,1,1,68.75,68.75,5020.25,11304.25
7/14/2016,"MA_Crossover(33,48)",4922.5,5023,1,1,2.75,2.75,5023,11307,11307,4697.045455,4681.041667,1,1,2.75,2.75,5023,11307
7/15/2016,"MA_Crossover(33,48)",4900,5000.5,1,1,-22.5,-22.5,5000.5,11284.5,11284.5,4703.704545,4685.260417,1,1,-22.5,-22.5,5000.5,11284.5
7/18/2016,"MA_Crossover(33,48)",4922,5022.5,1,1,22,22,5022.5,11306.5,11306.5,4712.704545,4690.067708,1,1,22,22,5022.5,11306.5
7/19/2016,"MA_Crossover(33,48)",4975,5072.75,1,1,50.25,50.25,5072.75,11356.75,11356.75,4723.643939,4695.385417,1,1,50.25,50.25,5072.75,11356.75
7/20/2016,"MA_Crossover(33,48)",4959.5,5057,1,1,-15.75,-15.75,5057,11341,11341,4731.689394,4702.291667,1,1,-15.75,-15.75,5057,11341
7/21/2016,"MA_Crossover(33,48)",4970,5067.25,1,1,10.25,10.25,5067.25,11351.25,11351.25,4740.25,4709.239583,1,1,10.25,10.25,5067.25,11351.25
7/22/2016,"MA_Crossover(33,48)",4914.5,5007,1,1,-60.25,-60.25,5007,11291,11291,4750.871212,4714.760417,1,1,-60.25,-60.25,5007,11291
7/25/2016,"MA_Crossover(33,48)",4891.75,4984.25,1,1,-22.75,-22.75,4984.25,11268.25,11268.25,4760.613636,4719.598958,1,1,-22.75,-22.75,4984.25,11268.25
7/26/2016,"MA_Crossover(33,48)",4921.5,5014,1,1,29.75,29.75,5014,11298,11298,4773.325758,4725.895833,1,1,29.75,29.75,5014,11298
7/27/2016,"MA_Crossover(33,48)",4841.5,4934,1,1,-80,-80,4934,11218,11218,4783.780303,4731.182292,1,1,-80,-80,4934,11218
7/28/2016,"MA_Crossover(33,48)",4887.75,4980.25,1,1,46.25,46.25,4980.25,11264.25,11264.25,4794.30303,4737.510417,1,1,46.25,46.25,4980.25,11264.25
7/29/2016,"MA_Crossover(33,48)",4917.25,5009.75,1,1,29.5,29.5,5009.75,11293.75,11293.75,4806.80303,4744.776042,1,1,29.5,29.5,5009.75,11293.75
8/1/2016,"MA_Crossover(33,48)",4871,4963.5,1,1,-46.25,-46.25,4963.5,11247.5,11247.5,4813.94697,4750.213542,1,1,-46.25,-46.25,4963.5,11247.5
8/2/2016,"MA_Crossover(33,48)",4881.75,4974.25,1,1,10.75,10.75,4974.25,11258.25,11258.25,4824.469697,4754.786458,1,1,10.75,10.75,4974.25,11258.25
8/3/2016,"MA_Crossover(33,48)",4862.5,4955,1,1,-19.25,-19.25,4955,11239,11239,4833.924242,4758.8125,1,1,-19.25,-19.25,4955,11239
8/4/2016,"MA_Crossover(33,48)",4818,4910.5,1,1,-44.5,-44.5,4910.5,11194.5,11194.5,4839.234848,4761.177083,1,1,-44.5,-44.5,4910.5,11194.5
8/5/2016,"MA_Crossover(33,48)",4779.25,4871.75,1,1,-38.75,-38.75,4871.75,11155.75,11155.75,4842.628788,4763.239583,1,1,-38.75,-38.75,4871.75,11155.75
